recipe_id,recipe_title,style,style_group,year,step_number,step_name,temp_F,time_min
896,Weavers Gold British Golden Ale,ENGLISH PALE ALE,IPA,2016.0,1,Mash,151.0,60
897,Lov-a-ly Bunch of Coconuts,SPICE & HERB BEER,OTHER,2016.0,1,Mash,156.0,60
898,Jared’s Galaxy Pale Ale,AMERICAN PALE ALE,IPA,2016.0,1,,150.0,75
899,Gunn Clan Scotch Ale,AMBER ALE,AMBER_ALE,2011.0,1,Mash,158.0,120
900,Stairway to Heaven Belgian Specialty Ale,BELGIAN ALE,BELGIAN,2008.0,1,Mash In,148.0,60
900,Stairway to Heaven Belgian Specialty Ale,BELGIAN ALE,BELGIAN,2008.0,2,Mash Out,168.0,0
901,Bill’s Farmhouse Ale,BELGIAN ALE,BELGIAN,2005.0,1,Main Mash,153.0,60
902,Springtime in Amarillo Saison,BELGIAN ALE,BELGIAN,2008.0,1,Mash,153.0,60
903,#BiggestSmallBeerEver Porter,AMERICAN PORTER,PORTER,2016.0,1,Mash in,150.0,60
904,Snowdrop (Kottbusser),FARMHOUSE BEER,BELGIAN,2015.0,1,Mash,152.0,60
905,English Pale Ale (ESB) by AHA Members,ENGLISH PALE ALE,IPA,,1,Mash,152.0,60
906,"Milk Stout with Pumpkin, Coffee & Vanilla",COFFEE BEER,OTHER,,1,Mash,153.0,60
907,Spencer Brewery Trappist Ale,BELGIAN ALE,BELGIAN,,1,Mash In,122.0,0
907,Spencer Brewery Trappist Ale,BELGIAN ALE,BELGIAN,,2,Heat and hold,145.0,45
907,Spencer Brewery Trappist Ale,BELGIAN ALE,BELGIAN,,3,Raise temperature,162.0,15
907,Spencer Brewery Trappist Ale,BELGIAN ALE,BELGIAN,,4,Heat and transfer,172.0,0
908,Saison D’Potiron,BELGIAN ALE,BELGIAN,2013.0,1,Protein Rest,120.0,10
908,Saison D’Potiron,BELGIAN ALE,BELGIAN,2013.0,2,Saccharification Rest,154.0,60
908,Saison D’Potiron,BELGIAN ALE,BELGIAN,2013.0,3,Mash Out,168.0,10
909,Duck Slippers Session Helles,HELLES,OTHER,2014.0,1,Infusion,132.0,30
909,Duck Slippers Session Helles,HELLES,OTHER,2014.0,2,Mash Out,155.0,30
909,Duck Slippers Session Helles,HELLES,OTHER,2014.0,3,Rinse,167.0,0
910,Summer Rye,WHEAT & RYE BEER,WHEAT_BEER,,1,Protein Rest,131.0,15
910,Summer Rye,WHEAT & RYE BEER,WHEAT_BEER,,2,Mash,151.0,60
911,An English Braggot,BRAGGOT,OTHER,,1,Mash,154.0,60
912,Dave’s Dreaded Sunday Steam Beer,AMBER LAGER,LAGER,1999.0,1,Mash,156.0,60
913,Beast Mauler Tripel,BELGIAN ALE,BELGIAN,2005.0,1,Mash,152.0,90
914,Easter Quad,BELGIAN ALE,BELGIAN,,1,Saccharification Rest,152.0,60
916,AG24 Oktoberfest,OKTOBERFEST,OTHER,2012.0,1,Protein Rest,122.0,25
916,AG24 Oktoberfest,OKTOBERFEST,OTHER,2012.0,2,Main Rest,152.0,90
917,Anchor Steam Clone,Amber Lager,LAGER,2003.0,1,Mash,148.0,60
918,Joe’s Tripel,BELGIAN ALE,BELGIAN,2013.0,1,Mash,152.0,60
918,Joe’s Tripel,BELGIAN ALE,BELGIAN,2013.0,2,Mash Out,170.0,30
919,Portlandmunder X,HELLES,OTHER,2014.0,1,Primary mash,149.0,90
920,AOK,PILSNER,LAGER,2014.0,1,Mash,150.0,90
921,Rodtoberfest,AMBER LAGER,LAGER,2014.0,1,Rest,146.0,60
921,Rodtoberfest,AMBER LAGER,LAGER,2014.0,2,Decoction boil,155.0,20
922,Michael’s Dunkel,DARK LAGER,LAGER,2014.0,1,Protein Rest,130.0,20
922,Michael’s Dunkel,DARK LAGER,LAGER,2014.0,2,Maltose Rest,143.0,60
922,Michael’s Dunkel,DARK LAGER,LAGER,2014.0,3,Dextrin Rest,154.0,40
922,Michael’s Dunkel,DARK LAGER,LAGER,2014.0,4,Mash Out,168.0,20
923,Schmitten Doppelbock,BOCK,LAGER,2014.0,1,Mash,154.0,60
925,Neue Altbier,ALTBIER,OTHER,2014.0,1,Mash,150.0,90
926,Fully Monty British Ale,ENGLISH PALE ALE,IPA,2014.0,1,Mash,152.0,60
927,Way Off Kilter,Amber Ale,AMBER_ALE,2014.0,1,Mash,155.0,60
928,Big Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2014.0,1,initial mash,145.0,30
928,Big Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2014.0,2,raise temp,158.0,40
929,Mister Manners,BROWN ALE,BROWN_ALE,2014.0,1,Mash In,154.0,45
930,Baltic Porter 13,BALTIC PORTER,PORTER,2014.0,1,Mash,152.0,75
931,Rob’s Oatmeal Stout,OATMEAL STOUT,STOUT,2014.0,1,Mash,154.0,60
932,Hop-Fu! IPA,IMPERIAL / DOUBLE IPA,IPA,2014.0,1,Saccharification rest,152.0,60
932,Hop-Fu! IPA,IMPERIAL / DOUBLE IPA,IPA,2014.0,2,Mash out,168.0,15
933,Yyy’s Man Says,BOCK,LAGER,2014.0,1,acid rest,111.0,15
933,Yyy’s Man Says,BOCK,LAGER,2014.0,2,protein rest,125.0,15
933,Yyy’s Man Says,BOCK,LAGER,2014.0,3,saccharification rest,153.0,60
935,Red Headed Stranger,FLANDERS RED,OTHER,2014.0,1,Mash,152.0,60
936,Evil Beavr,BELGIAN ALE,BELGIAN,2014.0,1,Mash,150.0,60
937,Bellanio Farms,BARLEYWINE,STRONG_ALE,2014.0,1,Mash,145.0,60
938,Razz-Ma-Tazz,CHOCOLATE BEER,OTHER,2014.0,1,Mash at 150\u00b0F (66\u00b0C),150.0,60
939,Hop Canyon Habanero IPA,IPA,IPA,2014.0,1,Mash at 155\u00b0F (68\u00b0C) for 75 minutes,155.0,75
940,Rauch Me Baby!,RAUCHBIER,OTHER,2014.0,1,Mash,154.0,90
941,Emily,COFFEE BEER,OTHER,2014.0,1,Mash,152.0,90
947,Springside Armenian Dunkel,DARK LAGER,LAGER,2006.0,1,,132.0,30
947,Springside Armenian Dunkel,DARK LAGER,LAGER,2006.0,2,,155.0,30
947,Springside Armenian Dunkel,DARK LAGER,LAGER,2006.0,3,,167.0,0
948,Saison de Craisin,BELGIAN ALE,BELGIAN,2002.0,1,Mash,149.0,90
949,Bon-Bon Kölsch,HYBRID BEER,OTHER,,1,Single Infusion,104.0,90
949,Bon-Bon Kölsch,HYBRID BEER,OTHER,,2,Rest,140.0,90
949,Bon-Bon Kölsch,HYBRID BEER,OTHER,,3,Rest,158.0,60
950,Dubbel Your Pleasure,BELGIAN ALE,BELGIAN,2011.0,1,Dough-in,95.0,15
950,Dubbel Your Pleasure,BELGIAN ALE,BELGIAN,2011.0,2,,122.0,15
950,Dubbel Your Pleasure,BELGIAN ALE,BELGIAN,2011.0,3,,135.0,15
950,Dubbel Your Pleasure,BELGIAN ALE,BELGIAN,2011.0,4,Saccharification rest,148.0,120
950,Dubbel Your Pleasure,BELGIAN ALE,BELGIAN,2011.0,5,Mash out,165.0,15
951,Summer Time American Wheat Wine,AMERICAN WHEAT,WHEAT_BEER,2007.0,1,Mash rest,150.0,60
952,Regal Pale Ale,AMERICAN PALE ALE,IPA,2013.0,1,Mash,154.0,60
953,Mike’s Belgian Saison,BELGIAN ALE,BELGIAN,2005.0,1, mash,153.0,90
954,Peanut Butter Jelly Time,SPICE & HERB BEER,OTHER,,1,Mash,153.0,60
956,Bosmo’s Imperial Cream Ale,CREAM ALE,BLONDE_PALE,2008.0,1,Initial Rest,121.0,30
956,Bosmo’s Imperial Cream Ale,CREAM ALE,BLONDE_PALE,2008.0,2,Mid Rest,145.0,45
956,Bosmo’s Imperial Cream Ale,CREAM ALE,BLONDE_PALE,2008.0,3,Saccharification Rest,158.0,60
957,Russian River HopTime Harvest Ale Clone,AMERICAN IPA,IPA,2001.0,1,Mash,154.0,60
958,Cucurbita Pepo (Pumpkin Ale),PUMPKIN BEER,OTHER,2001.0,1,Protein Rest,122.0,30
958,Cucurbita Pepo (Pumpkin Ale),PUMPKIN BEER,OTHER,2001.0,2,Saccharification,148.0,60
958,Cucurbita Pepo (Pumpkin Ale),PUMPKIN BEER,OTHER,2001.0,3,Mash Out,165.0,10
959,Saison Du Mont,BELGIAN ALE,BELGIAN,2009.0,1,Mash,156.0,60
960,Hoegaarden White Clone,BELGIAN ALE,BELGIAN,2011.0,1,Initial Stabilization,130.0,30
960,Hoegaarden White Clone,BELGIAN ALE,BELGIAN,2011.0,2,Conversion Hold,150.0,60
960,Hoegaarden White Clone,BELGIAN ALE,BELGIAN,2011.0,3,Mash Out and Lauter,167.0,0
961,German Pils,GERMAN PILSNER,LAGER,2013.0,1,Dough-in,126.0,15
961,German Pils,GERMAN PILSNER,LAGER,2013.0,2,Mash,150.0,75
961,German Pils,GERMAN PILSNER,LAGER,2013.0,3,Mash Out,168.0,10
962,A Festbier For the Rest Of Us,AMBER LAGER,LAGER,2013.0,1,Initial Mash,130.0,0
962,A Festbier For the Rest Of Us,AMBER LAGER,LAGER,2013.0,2,Decoction Heat-up,212.0,0
962,A Festbier For the Rest Of Us,AMBER LAGER,LAGER,2013.0,3,Decoction Rest,154.0,15
962,A Festbier For the Rest Of Us,AMBER LAGER,LAGER,2013.0,4,Decoction Boil,212.0,20
962,A Festbier For the Rest Of Us,AMBER LAGER,LAGER,2013.0,5,Combined Mash,136.0,0
962,A Festbier For the Rest Of Us,AMBER LAGER,LAGER,2013.0,6,Mash Rest 1,154.0,15
962,A Festbier For the Rest Of Us,AMBER LAGER,LAGER,2013.0,7,Mash Rest 2,156.0,15
962,A Festbier For the Rest Of Us,AMBER LAGER,LAGER,2013.0,8,Mash Out,168.0,5
963,Black Dog Lager,DARK LAGER,LAGER,2013.0,1,Initial Mash,129.0,5
963,Black Dog Lager,DARK LAGER,LAGER,2013.0,2,Hold at 144\u00b0F,144.0,50
963,Black Dog Lager,DARK LAGER,LAGER,2013.0,3,Hold at 158\u00b0F,158.0,30
963,Black Dog Lager,DARK LAGER,LAGER,2013.0,4,Mash Out,165.0,5
964,Maibock,BOCK,LAGER,2013.0,1,Mash,156.0,60
965,Wheat Heavy,AMERICAN WHEAT,WHEAT_BEER,2013.0,1,acid rest,112.0,30
965,Wheat Heavy,AMERICAN WHEAT,WHEAT_BEER,2013.0,2,protein rest,130.0,30
965,Wheat Heavy,AMERICAN WHEAT,WHEAT_BEER,2013.0,3,rest 148\u00b0F,148.0,45
965,Wheat Heavy,AMERICAN WHEAT,WHEAT_BEER,2013.0,4,rest 158\u00b0F,158.0,20
965,Wheat Heavy,AMERICAN WHEAT,WHEAT_BEER,2013.0,5,mash out,165.0,15
966,Rauch Katze,ALTBIER,OTHER,2013.0,1,Mash,152.0,90
967,Ol’ Bitter Bastard,ENGLISH PALE ALE,IPA,2013.0,1,,152.0,60
968,Russell’s Scottish 80,AMBER ALE,AMBER_ALE,2013.0,1,Mash,158.0,60
969,Regal Pale Ale,AMERICAN PALE ALE,IPA,2013.0,1,,154.0,60
970,Country Mild,BROWN ALE,BROWN_ALE,2013.0,1,Mash,150.0,60
971,Scooter’s Lager,BALTIC PORTER,PORTER,2013.0,1,Mash,156.0,60
972,Split Open and Melt,IMPERIAL STOUT,STOUT,2013.0,1,Mash,152.0,60
973,Pike Ale,AMERICAN IPA,IPA,2013.0,1,Mash,151.5,60
974,El Hefe (2013),HEFEWEIZEN,WHEAT_BEER,2013.0,1,Acid rest,113.0,15
974,El Hefe (2013),HEFEWEIZEN,WHEAT_BEER,2013.0,2,Protein rest,126.0,15
974,El Hefe (2013),HEFEWEIZEN,WHEAT_BEER,2013.0,3,Mash at 146\u00b0F (63\u00b0C),146.0,20
974,El Hefe (2013),HEFEWEIZEN,WHEAT_BEER,2013.0,4,Mash at 158\u00b0F (70\u00b0C),158.0,20
974,El Hefe (2013),HEFEWEIZEN,WHEAT_BEER,2013.0,5,Mash out at 167\u00b0F (75\u00b0C),167.0,10
975,Soma,BELGIAN ALE,BELGIAN,2013.0,1,Saccharification Rest,152.0,60
975,Soma,BELGIAN ALE,BELGIAN,2013.0,2,Raise Temp,170.0,0
975,Soma,BELGIAN ALE,BELGIAN,2013.0,3,Cool to Incubation Temp,120.0,0
975,Soma,BELGIAN ALE,BELGIAN,2013.0,4,Incubation at 100-120\u00b0F,110.0,24
976,Jam Out… Peach Lambic,FRUIT BEER,OTHER,2013.0,1,Mash,148.0,45
977,Tripel,BELGIAN ALE,BELGIAN,2013.0,1,Mash,152.0,60
977,Tripel,BELGIAN ALE,BELGIAN,2013.0,2,Mash out,170.0,30
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,1,Mash,149.0,90
979,Fruity McFruitFruit,FRUIT BEER,OTHER,2013.0,1,Mash rest,150.0,90
980,Scott’s Nutty Brown Ale,BROWN ALE,BROWN_ALE,2013.0,1,Mash,152.0,90
981,Slightly Smoked Helles,HELLES,OTHER,2013.0,1,Mash,152.0,60
981,Slightly Smoked Helles,HELLES,OTHER,2013.0,2,Mash Out,168.0,10
982,Sto-Lat!,HISTORICAL BEER,OTHER,2013.0,1,Acid Rest,100.0,30
982,Sto-Lat!,HISTORICAL BEER,OTHER,2013.0,2,Protein Rest,125.0,15
982,Sto-Lat!,HISTORICAL BEER,OTHER,2013.0,3,Mash Conversion,149.0,10
982,Sto-Lat!,HISTORICAL BEER,OTHER,2013.0,4,Saccharification Rest,158.0,30
982,Sto-Lat!,HISTORICAL BEER,OTHER,2013.0,5,Mash Out,167.0,10
988,Cranberry “Lambic”,FRUIT BEER,OTHER,1995.0,1,First Step,124.0,30
988,Cranberry “Lambic”,FRUIT BEER,OTHER,1995.0,2,Second Step,153.0,60
988,Cranberry “Lambic”,FRUIT BEER,OTHER,1995.0,3,Saccharification Rest,168.0,10
989,Pointon Proper,BROWN ALE,BROWN_ALE,2012.0,1,Mash,152.0,60
989,Pointon Proper,BROWN ALE,BROWN_ALE,2012.0,2,Mash Out,162.0,10
990,More Fun Blonde Ale,BLONDE ALE,BLONDE_PALE,2013.0,1,Mash,152.0,60
991,Wheat ‘n’ Berry Ale,FRUIT BEER,OTHER,1995.0,1,First Rest,128.0,30
991,Wheat ‘n’ Berry Ale,FRUIT BEER,OTHER,1995.0,2,Saccharification Rest,154.0,60
991,Wheat ‘n’ Berry Ale,FRUIT BEER,OTHER,1995.0,3,Mash Out,168.0,10
993,Deck-Head Stout,IRISH STOUT,STOUT,,1,Mash at 98\u00b0F (37\u00b0C) for 20 minutes,98.0,20
993,Deck-Head Stout,IRISH STOUT,STOUT,,2,Hold at 122\u00b0F (50\u00b0C) for 20 minutes,122.0,20
993,Deck-Head Stout,IRISH STOUT,STOUT,,3,Raise to 154\u00b0F (68\u00b0C) for mash,154.0,65
993,Deck-Head Stout,IRISH STOUT,STOUT,,4,Raise to 170\u00b0F (77\u00b0C) for mash out,170.0,5
995,Addicted Coffee Stout,COFFEE BEER,OTHER,2012.0,1,Mash,151.0,60
996,Brasserie Grain d’Orge,BELGIAN ALE,BELGIAN,,1,Initial rest,122.0,30
996,Brasserie Grain d’Orge,BELGIAN ALE,BELGIAN,,2,Saccharification,155.0,60
996,Brasserie Grain d’Orge,BELGIAN ALE,BELGIAN,,3,Mash out,167.0,10
997,Chai Tea Brown Ale,BROWN ALE,BROWN_ALE,,1,Mash,150.0,60
997,Chai Tea Brown Ale,BROWN ALE,BROWN_ALE,,2,Mash-out,170.0,0
998,Saison d’Hiver,BELGIAN ALE,BELGIAN,2008.0,1,Mash in,149.0,60
999,Raspberry Basil Porter Aged on Palo Santo Wood,Baltic Porter,PORTER,2008.0,1,Mash Rest,152.0,30
1001,Big Basin Amber Ale,AMBER ALE,AMBER_ALE,,1,Mash At,155.0,60
1002,Crabapple Lambicky Ale,FRUITED SOUR,SOUR,,1,Mash Rest,145.0,120
1004,Punkin Head,PUMPKIN BEER,OTHER,,1,Protein Rest,122.0,30
1004,Punkin Head,PUMPKIN BEER,OTHER,,2,Saccharification Rest,155.0,60
1004,Punkin Head,PUMPKIN BEER,OTHER,,3,Mash Out,165.0,10
1005,I See Your Schwartz Is As Big As Mine,DARK LAGER,LAGER,,1,Mash,151.0,90
1006,Before Capone,AMERICAN PILSNER,LAGER,2011.0,1,Protein Rest,122.0,20
1006,Before Capone,AMERICAN PILSNER,LAGER,2011.0,2,Mash,144.0,30
1006,Before Capone,AMERICAN PILSNER,LAGER,2011.0,3,Mash,158.0,30
1006,Before Capone,AMERICAN PILSNER,LAGER,2011.0,4,Mash Out,168.0,15
1007,Potato Vacation Beer,SPICE & HERB BEER,OTHER,2004.0,1,Mash,156.0,20
1008,Ettonante,BELGIAN ALE,BELGIAN,2001.0,1,Mash,153.0,60
1009,Big Ass Barleywine,BARLEYWINE,STRONG_ALE,2005.0,1,Mash,151.0,60
1010,Sitzung Helles,HELLES,OTHER,2012.0,1,,154.0,60
1011,Barky Pilsner,GERMAN PILSNER,LAGER,2012.0,1,Mash,147.0,90
1013,Endless Mountains Sour Summer Ale,BELGIAN ALE,BELGIAN,2012.0,1,mash,149.0,90
1014,Stephen & Hayley's Winter Warmer 2011,BELGIAN ALE,BELGIAN,2012.0,1,,131.0,15
1014,Stephen & Hayley's Winter Warmer 2011,BELGIAN ALE,BELGIAN,2012.0,2,,140.0,15
1014,Stephen & Hayley's Winter Warmer 2011,BELGIAN ALE,BELGIAN,2012.0,3,,145.0,60
1014,Stephen & Hayley's Winter Warmer 2011,BELGIAN ALE,BELGIAN,2012.0,4,Mash out,158.0,15
1015,Old Ball and Chain,OLD ALE,OTHER,2012.0,1,Mash in,151.0,90
1015,Old Ball and Chain,OLD ALE,OTHER,2012.0,2,Mash out,168.0,15
1016,Koko’s Nut Stout,FRUIT BEER,OTHER,2012.0,1,mash,152.0,70
1016,Koko’s Nut Stout,FRUIT BEER,OTHER,2012.0,2,mash out,167.0,6
1017,Hibiscus Sauvante,SPICE & HERB BEER,OTHER,2012.0,1,Mash,152.0,60
1018,Black Friday Stout,IMPERIAL STOUT,STOUT,2012.0,1,,154.0,60
1019,Urban UFO,IPA,IPA,2012.0,1,Mash,155.0,75
1025,Poor Richard’s Ale,HISTORICAL BEER,OTHER,,1,Mash,154.0,45
1026,Dragon’s Milk October Beer,OLD ALE,OTHER,,1,Mash rest,153.0,60
1026,Dragon’s Milk October Beer,OLD ALE,OTHER,,2,Mash out,168.0,10
1027,Ray Spangler’s Pumpkin Spice Beer,PUMPKIN BEER,OTHER,,1,Mash,154.0,60
1028,Dark Night Tangerine Porter,FRUIT BEER,OTHER,,1,Initial mash,150.0,15
1028,Dark Night Tangerine Porter,FRUIT BEER,OTHER,,2,Protein rest and main mash,154.0,30
1028,Dark Night Tangerine Porter,FRUIT BEER,OTHER,,3,Mash out,170.0,0
1029,Viking Gold,HELLES,OTHER,2011.0,1,Initial Mash,142.0,30
1029,Viking Gold,HELLES,OTHER,2011.0,2,Rest,152.0,30
1029,Viking Gold,HELLES,OTHER,2011.0,3,Mash Out,165.0,15
1030,Stop Looking for Malt Complexity in Pilsners,CZECH / BOHO PILS,LAGER,2011.0,1,Mash at 155\u00b0F,155.0,60
1031,Vienna Lager,AMBER LAGER,LAGER,2011.0,1,Mash,152.0,90
1032,Black Saxon,DARK LAGER,LAGER,2011.0,1,Mash,153.0,60
1033,Tri-Paul-Bock,BOCK,LAGER,2011.0,1,Mash,155.0,60
1033,Tri-Paul-Bock,BOCK,LAGER,2011.0,2,Mash Out,168.0,5
1034,$12 Cream Ale,CREAM ALE,BLONDE_PALE,2011.0,1,Mash,154.0,60
1034,$12 Cream Ale,CREAM ALE,BLONDE_PALE,2011.0,2,Mash Out,168.0,10
1035,Daily Bread German Ale,ALTBIER,OTHER,2011.0,1,Mash,147.0,60
1036,ESB,ENGLISH PALE ALE,IPA,2011.0,1,Initial Mash,132.0,10
1036,ESB,ENGLISH PALE ALE,IPA,2011.0,2,Hold,150.0,60
1036,ESB,ENGLISH PALE ALE,IPA,2011.0,3,Mash Out,168.0,1
1037,Brown-Eyed Woman,AMBER ALE,AMBER_ALE,2011.0,1,Mash,154.0,90
1038,Amber Waves of Grain,AMBER ALE,AMBER_ALE,2011.0,1,Mash,152.0,60
1039,Northern English Brown Ale,BROWN ALE,BROWN_ALE,2011.0,1,Initial Mash,145.0,30
1039,Northern English Brown Ale,BROWN ALE,BROWN_ALE,2011.0,2,Hold,152.0,60
1039,Northern English Brown Ale,BROWN ALE,BROWN_ALE,2011.0,3,Mash Out,165.0,15
1040,Dreaded Robust Porter,BALTIC PORTER,PORTER,2011.0,1,Mash,156.0,90
1040,Dreaded Robust Porter,BALTIC PORTER,PORTER,2011.0,2,Mash Out,168.0,15
1041,Badenov Russian Imperial Stout,IMPERIAL STOUT,STOUT,2011.0,1,Mash,158.0,60
1042,Tsunami IPA,AMERICAN IPA,IPA,2011.0,1,Mash,155.0,60
1043,Roggen (2011),ROGGENBIER,OTHER,2011.0,1,Protein rest,128.0,35
1043,Roggen (2011),ROGGENBIER,OTHER,2011.0,2,Main mash (hold at 151\u00b0F),151.0,45
1043,Roggen (2011),ROGGENBIER,OTHER,2011.0,3,Mash out,168.0,0
1044,Shane’s Witbier,BELGIAN ALE,BELGIAN,2011.0,1,Mash wheat,148.0,15
1044,Shane’s Witbier,BELGIAN ALE,BELGIAN,2011.0,2,Main mash,148.0,30
1044,Shane’s Witbier,BELGIAN ALE,BELGIAN,2011.0,3,Protein rest,156.0,45
1044,Shane’s Witbier,BELGIAN ALE,BELGIAN,2011.0,4,Mash out,168.0,0
1046,Chimayo Azul,BELGIAN ALE,BELGIAN,2011.0,1,Saccharification Rest,149.0,60
1047,Neural Rust,Barleywine,STRONG_ALE,2011.0,1,Mash,150.0,90
1048,Hop Fruity,AMERICAN PALE ALE,IPA,2011.0,1,,149.0,90
1049,Stef’s Olive Beer,SPICE & HERB BEER,OTHER,2011.0,1,Mash,152.0,60
1050,Smoke Screen,RAUCHBIER,OTHER,2011.0,1,Mash in,122.0,10
1050,Smoke Screen,RAUCHBIER,OTHER,2011.0,2,Decoction boil,154.0,10
1050,Smoke Screen,RAUCHBIER,OTHER,2011.0,3,Main mash hold,154.0,40
1051,Urban UFO,BARLEYWINE,STRONG_ALE,2011.0,1,Mash In,154.0,60
1051,Urban UFO,BARLEYWINE,STRONG_ALE,2011.0,2,Mash Out,168.0,10
1057,Rogerfest Cherry Wood Lager,AMBER LAGER,LAGER,2009.0,1,Mash,132.0,30
1057,Rogerfest Cherry Wood Lager,AMBER LAGER,LAGER,2009.0,2,Raise to mash out,155.0,30
1057,Rogerfest Cherry Wood Lager,AMBER LAGER,LAGER,2009.0,3,Raise for lautering,167.0,0
1059,Eisbock,BOCK,LAGER,,1,Mash In,150.0,60
1061,Marzen,AMBER LAGER,LAGER,,1,Mash,152.0,60
1062,Biere de Garde,BELGIAN ALE,BELGIAN,,1,,160.0,70
1063,Classic American Pilsner,AMERICAN PILSNER,LAGER,,1,Protein Rest,119.0,5
1063,Classic American Pilsner,AMERICAN PILSNER,LAGER,,2, mash hold,153.0,90
1064,Grey Skies Porter,BALTIC PORTER,PORTER,,1,Mash,154.0,60
1065,Rose’s Russian Imperial Stout,IMPERIAL STOUT,STOUT,1992.0,1,Initial,130.0,30
1065,Rose’s Russian Imperial Stout,IMPERIAL STOUT,STOUT,1992.0,2,Raise to 150\u00b0F,150.0,60
1065,Rose’s Russian Imperial Stout,IMPERIAL STOUT,STOUT,1992.0,3,Raise to 156\u00b0F,156.0,30
1066,Buffalo Pass Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,1995.0,1,Protein Rest,130.0,25
1066,Buffalo Pass Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,1995.0,2,Conversion Rest 1,151.0,25
1066,Buffalo Pass Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,1995.0,3,Conversion Rest 2,153.0,15
1066,Buffalo Pass Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,1995.0,4,Conversion Rest 3,157.0,20
1067,461 Dortmunder Export,HELLES,OTHER,2010.0,1,Mash,148.0,60
1068,BoPils,CZECH / BOHO PILS,LAGER,2010.0,1,Initial,122.0,15
1068,BoPils,CZECH / BOHO PILS,LAGER,2010.0,2,Rest,148.0,15
1068,BoPils,CZECH / BOHO PILS,LAGER,2010.0,3,Mash Out,155.0,60
1069,Maerzen,AMBER LAGER,LAGER,2010.0,1,Mash,152.0,90
1070,Tara’s Slam Dunkel,DARK LAGER,LAGER,2010.0,1,Saccharification Rest,122.0,30
1070,Tara’s Slam Dunkel,DARK LAGER,LAGER,2010.0,2,Decoction,158.0,20
1070,Tara’s Slam Dunkel,DARK LAGER,LAGER,2010.0,3,Main Mash,149.0,20
1070,Tara’s Slam Dunkel,DARK LAGER,LAGER,2010.0,4,Decoction for Mash Out,158.0,20
1070,Tara’s Slam Dunkel,DARK LAGER,LAGER,2010.0,5,Mash Out,167.0,0
1071,Isebock,BOCK,LAGER,2010.0,1,Protein Rest,122.0,20
1071,Isebock,BOCK,LAGER,2010.0,2,Saccharification Rest,153.0,60
1071,Isebock,BOCK,LAGER,2010.0,3,Mash Out,170.0,30
1072,Helios Kölsch,HYBRID BEER,OTHER,2010.0,1,Mash,150.0,75
1072,Helios Kölsch,HYBRID BEER,OTHER,2010.0,2,Mash Out,168.0,15
1073,NJ Steam 143,AMBER LAGER,LAGER,2010.0,1,Mash,153.0,60
1073,NJ Steam 143,AMBER LAGER,LAGER,2010.0,2,Mash Out,165.0,0
1074,Guvnah,ENGLISH PALE ALE,IPA,2010.0,1,Mash,154.0,60
1074,Guvnah,ENGLISH PALE ALE,IPA,2010.0,2,Mash Out,167.0,10
1075,Scotch Bingerson’s Rehydration Fluid,AMBER ALE,AMBER_ALE,2010.0,1,Mash,156.0,60
1076,Opening Day Pale Ale,AMERICAN PALE ALE,IPA,2010.0,1,,153.0,60
1077,Thomas Toes Mild,Brown Ale,BROWN_ALE,2010.0,1,Mash,154.0,60
1083,O’bama-lot,AMERICAN LAGER,LAGER,2009.0,1,Mash,148.0,90
1084,Steve’s Classic American Pilsner,PILSNER,LAGER,2009.0,1,Mash,149.0,60
1084,Steve’s Classic American Pilsner,PILSNER,LAGER,2009.0,2,Mash Out,170.0,0
1085,Oktoberfest Hallertau,OKTOBERFEST,OTHER,2009.0,1,Mash,151.0,80
1085,Oktoberfest Hallertau,OKTOBERFEST,OTHER,2009.0,2,Mash Out,161.0,5
1086,Brian’s Eisbock,BOCK,LAGER,2009.0,1,Mash,156.0,90
1087,"Bye Bye, Miss American Rye",WHEAT & RYE BEER,WHEAT_BEER,2009.0,1,Mash,150.0,75
1087,"Bye Bye, Miss American Rye",WHEAT & RYE BEER,WHEAT_BEER,2009.0,2,Mash Out,168.0,15
1088,Michael’s Dusseldorf Alt,ALTBIER,OTHER,2009.0,1,Mash,150.0,60
1089,Janet’s Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2004.0,1,Mash at 154\u00b0F,154.0,30
1089,Janet’s Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2004.0,2,Raise to 170\u00b0F and hold,170.0,15
1089,Janet’s Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2004.0,3,Sparge,170.0,45
1095,Billy Bob Mississippi Lager,AMERICAN LAGER,LAGER,2008.0,1,Mash,149.0,60
1096,Liquid Sunshine,CZECH / BOHO PILS,LAGER,2008.0,1,Mash,150.0,70
1097,Jim’s Vienna,AMBER LAGER,LAGER,2008.0,1,Mash,149.0,75
1098,Eric’s Munich Dunkel,DARK LAGER,LAGER,2008.0,1,Mash,150.0,60
1100,Kari’s Cream Ale,CREAM ALE,BLONDE_PALE,2008.0,1, Mash,149.0,60
