recipe_id,title,url
1271,Zen Bock,https://www.homebrewersassociation.org/homebrew-recipe/zen-bock/
1272,"Thanks, Curt",https://www.homebrewersassociation.org/homebrew-recipe/thanks-curt/
1273,Brisket in a Bottle,https://www.homebrewersassociation.org/homebrew-recipe/brisket-in-a-bottle/
1274,GB Märzen,https://www.homebrewersassociation.org/homebrew-recipe/gb-marzen/
1275,Steve and Dan’s Schwarzbier,https://www.homebrewersassociation.org/homebrew-recipe/steve-and-dans-schwarzbier/
1276,Bitezen Bock,https://www.homebrewersassociation.org/homebrew-recipe/bitezen-bock/
1277,Brazillionaire Semi-Sweet Mead,https://www.homebrewersassociation.org/homebrew-recipe/brazillionaire-semi-sweet-mead/
1278,Frankenbutter! Specialty Mead,https://www.homebrewersassociation.org/homebrew-recipe/frankenbutter-specialty-mead/
1279,Tupearelo Pear Mead,https://www.homebrewersassociation.org/homebrew-recipe/tupearelo-pear-mead/
1280,Over the Falls in a Gin Barrel Specialty Mead,https://www.homebrewersassociation.org/homebrew-recipe/over-the-falls-in-a-gin-barrel/
1281,Fresh PRINZ Cyser,https://www.homebrewersassociation.org/homebrew-recipe/fresh-prinz-cyser/
1282,Norwegian Farmhouse-Inspired Mead,https://www.homebrewersassociation.org/homebrew-recipe/norwegian-farmhouse-inspired-mead/
1283,That Guy Wins Too Much (Experimental Mead),https://www.homebrewersassociation.org/homebrew-recipe/that-guy-wins-too-much-experimental-mead/
1284,Lawnmower Mead,https://www.homebrewersassociation.org/homebrew-recipe/lawnmower-mead/
1285,Ode to H.O.D. Melomel,https://www.homebrewersassociation.org/homebrew-recipe/ode-to-h-o-d-melomel/
1286,Cherry Dangerous Mead,https://www.homebrewersassociation.org/homebrew-recipe/cherry-dangerous-mead/
1287,You’re My Boy Blue (B2) Berry Mead,https://www.homebrewersassociation.org/homebrew-recipe/youre-my-boy-blue-b2-berry-mead/
1288,Cab Pyment II,https://www.homebrewersassociation.org/homebrew-recipe/cab-pyment-ii/
1289,Matthew’s Cyser,https://www.homebrewersassociation.org/homebrew-recipe/matthews-cyser/
1290,Blends Without Friends Sweet Mead,https://www.homebrewersassociation.org/homebrew-recipe/blends-without-friends-sweet-mead/
1291,Crimson Stag,https://www.homebrewersassociation.org/homebrew-recipe/crimson-stag/
1292,Dwójniak Figa Mead,https://www.homebrewersassociation.org/homebrew-recipe/dwojniak-figa-mead/
1293,Ode to Repas Fruit & Spice Mead,https://www.homebrewersassociation.org/homebrew-recipe/ode-to-repas-fruit-spice-mead/
1294,Michigan U-Pick: Montmorency Vs. Balaton Stone Fruit Mead,https://www.homebrewersassociation.org/homebrew-recipe/michigan-u-pick-montmorency-vs-balaton-stone-fruit-mead/
1295,Leatherwood Dry Mead,https://www.homebrewersassociation.org/homebrew-recipe/leatherwood-dry-mead/
1296,Orange Blossom Traditional Mead,https://www.homebrewersassociation.org/homebrew-recipe/orange-blossom-traditional-mead/
1297,Ken Schramm’s Dry Show Mead,https://www.homebrewersassociation.org/homebrew-recipe/dry-show-mead/
1298,Hairy Vetch Traditional Mead (1 gallon recipe),https://www.homebrewersassociation.org/homebrew-recipe/hairy-vetch-traditional-mead-2/
1299,Susan’s Traditional Mead + Bochet,https://www.homebrewersassociation.org/homebrew-recipe/susans-traditional-mead-bochet/
1300,Carvin’s Traditional Mead,https://www.homebrewersassociation.org/homebrew-recipe/carvins-traditional-mead/
1301,Mead Day 2020 Traditional Mead,https://www.homebrewersassociation.org/homebrew-recipe/mead-day-2020-traditional-mead/
1302,What a Blend! Mead,https://www.homebrewersassociation.org/homebrew-recipe/what-a-blend-mead/
1303,Small Mead after Digbie (Modern Version),https://www.homebrewersassociation.org/homebrew-recipe/small-mead-after-digbie-modern-version/
1304,Primordial Plot Cyser,https://www.homebrewersassociation.org/homebrew-recipe/primordial-plot-cyser/
1305,Desert Gold Mead,https://www.homebrewersassociation.org/homebrew-recipe/desert-gold-mead/
1306,Better Yeast Management Mead,https://www.homebrewersassociation.org/homebrew-recipe/better-yeast-management-mead/
1307,"Strong, Sweet, Simple Mead",https://www.homebrewersassociation.org/homebrew-recipe/strong-sweet-simple-mead/
1308,Mr. Anderson’s El Hefe’s El Pogo,https://www.homebrewersassociation.org/homebrew-recipe/mr-andersons-el-hefes-el-pogo/
1309,Amy Olsen’s Morat,https://www.homebrewersassociation.org/homebrew-recipe/amy-olsens-morat/
1310,Jiggly Puff and Stuff,https://www.homebrewersassociation.org/homebrew-recipe/jiggly-puff-and-stuff/
1311,Winter Spiced Mead,https://www.homebrewersassociation.org/homebrew-recipe/winter-spiced-mead/
1312,Buzzzed Cyser,https://www.homebrewersassociation.org/homebrew-recipe/buzzzed-cyser/
1313,Chateau Gates Cyser,https://www.homebrewersassociation.org/homebrew-recipe/chateau-gates-cyser/
1314,Blueberry Vice Melomel,https://www.homebrewersassociation.org/homebrew-recipe/blueberry-vice-melomel/
1315,Don’t Poke the Doughboy,https://www.homebrewersassociation.org/homebrew-recipe/dont-poke-the-doughboy/
1316,Cherry Mead,https://www.homebrewersassociation.org/homebrew-recipe/cherry-popper-mead/
1317,Hairy Vetch Traditional Mead,https://www.homebrewersassociation.org/homebrew-recipe/hairy-vetch-traditional-mead/
1318,Pinot “Newer” Pyment,https://www.homebrewersassociation.org/homebrew-recipe/pinot-newer-pyment/
1319,Aji Panca Spiced Mead,https://www.homebrewersassociation.org/homebrew-recipe/aji-panca-spiced-mead/
1320,T’alla Braggot,https://www.homebrewersassociation.org/homebrew-recipe/talla-braggot/
1321,T’ej Mead,https://www.homebrewersassociation.org/homebrew-recipe/tej-mead/
1322,Covfefe Traditional Mead,https://www.homebrewersassociation.org/homebrew-recipe/covfefe-traditional-mead/
1323,Bucktart Cherry Mead,https://www.homebrewersassociation.org/homebrew-recipe/bucktart-cherry-mead/
1324,"Old and Delicious, But Enough About Us Mead",https://www.homebrewersassociation.org/homebrew-recipe/old-and-delicious-but-enough-about-us-mead/
1325,Prairie Rose Meadery Vanilla Cinnamon Mead,https://www.homebrewersassociation.org/homebrew-recipe/prairie-rose-meadery-vanilla-cinnamon-mead/
1326,Mango Black Tea Short Mead,https://www.homebrewersassociation.org/homebrew-recipe/mango-black-tea-short-mead/
1327,Indian Summer Berry Melomel,https://www.homebrewersassociation.org/homebrew-recipe/indian-summer-berry-melomel/
1328,Buckwheat Mead,https://www.homebrewersassociation.org/homebrew-recipe/buckwheat-mead/
1329,"Yeah, It’s Dumb. So What? Cyser",https://www.homebrewersassociation.org/homebrew-recipe/yeah-its-dumb-so-what-cyser/
1330,Pepper Mead,https://www.homebrewersassociation.org/homebrew-recipe/pepper-mead/
1331,Fogweaver Traditional Mead,https://www.homebrewersassociation.org/homebrew-recipe/fogweaver-traditional-mead/
1332,Purple Power Cherry & Black Currant Melomel,https://www.homebrewersassociation.org/homebrew-recipe/purple-power-cherry-black-currant-melomel/
1333,Champagne De Guimauve Mead,https://www.homebrewersassociation.org/homebrew-recipe/champagne-de-guimauve-mead/
1334,Scott’s Cherry Mead,https://www.homebrewersassociation.org/homebrew-recipe/scotts-cherry-mead/
1335,Ode to Jadwiga Mead,https://www.homebrewersassociation.org/homebrew-recipe/ode-to-jadwiga-mead/
1336,Tej (Ethiopian-style mead),https://www.homebrewersassociation.org/homebrew-recipe/tej-ethiopian-style-mead/
1337,Le Pomme 1,https://www.homebrewersassociation.org/homebrew-recipe/le-pomme-1/
1338,Little Dark Heart,https://www.homebrewersassociation.org/homebrew-recipe/little-dark-heart/
1339,An Uncommon Disaster,https://www.homebrewersassociation.org/homebrew-recipe/an-uncommon-disaster/
1340,Moonlight Meadery Desire Melomel,https://www.homebrewersassociation.org/homebrew-recipe/moonlight-meadery-desire-melomel/
1341,Castle Bochet Mead,https://www.homebrewersassociation.org/homebrew-recipe/castle-bochet-mead/
1342,Buckwheat Buffalo Traditional Mead,https://www.homebrewersassociation.org/homebrew-recipe/buckwheat-buffalo-traditional-mead/
1343,Holy Cacao Specialty Mead,https://www.homebrewersassociation.org/homebrew-recipe/holy-cacao-specialty-mead/
1344,Limey Bastard Melomel,https://www.homebrewersassociation.org/homebrew-recipe/limey-bastard-melomel/
1345,Blueberry Mead,https://www.homebrewersassociation.org/homebrew-recipe/blueberry-mead/
1346,Plum Crazy,https://www.homebrewersassociation.org/homebrew-recipe/plum-crazy/
1347,Damage Control,https://www.homebrewersassociation.org/homebrew-recipe/damage-control/
1348,Tradition Dry Varietal Mead,https://www.homebrewersassociation.org/homebrew-recipe/tradition-dry-varietal-mead/
1349,Dry Nutmeg Mead,https://www.homebrewersassociation.org/homebrew-recipe/dry-nutmeg-mead/
1350,Super Berry Melomel,https://www.homebrewersassociation.org/homebrew-recipe/mead-recipe-of-the-week-super-berry-melomel/
1351,Brewer Brian’s Orange Blossom Mead,https://www.homebrewersassociation.org/homebrew-recipe/mead-recipe-of-the-week-brewer-brians-orange-blossom-mead/
1352,Sweetness of the Holy Fire,https://www.homebrewersassociation.org/homebrew-recipe/mead-recipe-of-the-week-sweetness-of-the-holy-fire/
1353,Veronica’s Sweet & Sultry Cyser,https://www.homebrewersassociation.org/homebrew-recipe/veronicas-sweet-sultry-cyser/
1354,Sparkling Ginger Mead,https://www.homebrewersassociation.org/homebrew-recipe/beer-recipe-of-the-week-sparking-ginger-mead/
1355,It’s My First Mead,https://www.homebrewersassociation.org/homebrew-recipe/beer-recipe-of-the-week-adore-mead/
1356,Cherry Mead,https://www.homebrewersassociation.org/homebrew-recipe/recipe-of-the-week-cherry-mead/
1357,Norman French Cider,https://www.homebrewersassociation.org/homebrew-recipe/norman-french-cider/
1358,Fight Fire with Fire Cider,https://www.homebrewersassociation.org/homebrew-recipe/fight-fire-with-fire-cider/
1359,Cinco de Mango Cider,https://www.homebrewersassociation.org/homebrew-recipe/cinco-de-mango-cider/
1360,Bobbing For Medals New World Cider,https://www.homebrewersassociation.org/homebrew-recipe/bobbing-for-medals-new-world-cider/
1361,Sacrilege Sour Cherry Cider,https://www.homebrewersassociation.org/homebrew-recipe/sacrilege-sour-cherry-cider/
1362,Easy Peasy Apple Squeezy,https://www.homebrewersassociation.org/homebrew-recipe/easy-peasy-apple-squeezy/
1363,California-style Fire Cider/Cidre de Feu,https://www.homebrewersassociation.org/homebrew-recipe/california-style-fire-cider-cidre-de-feu/
1364,PrimeTime Perry,https://www.homebrewersassociation.org/homebrew-recipe/primetime-perry/
1365,TNT Cider,https://www.homebrewersassociation.org/homebrew-recipe/tnt-cider/
1366,Passionfruit Cider,https://www.homebrewersassociation.org/homebrew-recipe/passionfruit-cider/
1367,Alpine Apple Cider,https://www.homebrewersassociation.org/homebrew-recipe/alpine-apple-cider/
1368,Apple Pie Cider,https://www.homebrewersassociation.org/homebrew-recipe/apple-pie-cider/
1369,Sorry for Perrying,https://www.homebrewersassociation.org/homebrew-recipe/sorry-for-perrying/
1370,Nathan’s Ice Cider,https://www.homebrewersassociation.org/homebrew-recipe/nathans-ice-cider/
1371,Plum Crazy Cider,https://www.homebrewersassociation.org/homebrew-recipe/plum-crazy-cider/
1372,Road Trip Hard Cider,https://www.homebrewersassociation.org/homebrew-recipe/road-trip-hard-cider/
1373,Jeremy’s New England Cider,https://www.homebrewersassociation.org/homebrew-recipe/new-england-cider/
1374,Windfall Cider,https://www.homebrewersassociation.org/homebrew-recipe/windfall-cider/
1375,Nathan’s 2016 Ice Cider,https://www.homebrewersassociation.org/homebrew-recipe/nathans-2016-ice-cider/
1376,Westside Traditional,https://www.homebrewersassociation.org/homebrew-recipe/westside-traditional/
1377,Bobbing for Medals,https://www.homebrewersassociation.org/homebrew-recipe/bobbing-for-medals/
1378,Heather’s Perry,https://www.homebrewersassociation.org/homebrew-recipe/heathers-perry-standard-perry/
1379,Westside Sweet Heat,https://www.homebrewersassociation.org/homebrew-recipe/westside-sweet-heat-specialty-cider/
1380,Brett’s Common Cider,https://www.homebrewersassociation.org/homebrew-recipe/bretts-common-cider/
1381,Ice Cider,https://www.homebrewersassociation.org/homebrew-recipe/ice-cider/
1382,Can’t Wait To See Where This Gueuze,https://www.homebrewersassociation.org/homebrew-recipe/cant-wait-to-see-where-this-gueuze/
1383,Sticky Fingers Saison,https://www.homebrewersassociation.org/homebrew-recipe/sticky-fingers-saison/
1384,Pinot Grigio Oenobeer: Italian Grape Ale,https://www.homebrewersassociation.org/homebrew-recipe/pinot-grigio-oenobeer-italian-grape-ale/
1385,Jazz Flute Norwegian Kveik Farmhouse,https://www.homebrewersassociation.org/homebrew-recipe/jazz-flute-norwegian-kveik-farmhouse/
1386,Lao Kang’s Cream Ale,https://www.homebrewersassociation.org/homebrew-recipe/lao-kangs-cream-ale/
1387,Kristen and Orsolya’s Scottish Light 60/-,https://www.homebrewersassociation.org/homebrew-recipe/scottish-light-60/
1388,Amarillo Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/amarillo-pale-ale/
1389,Jamil’s Brown Ale,https://www.homebrewersassociation.org/homebrew-recipe/jamils-brown-ale/
1390,BJ’s Robust Porter,https://www.homebrewersassociation.org/homebrew-recipe/bjs-robust-porter/
1391,Leap Second Imperial Stout,https://www.homebrewersassociation.org/homebrew-recipe/leap-second-imperial-stout/
1392,Longbrook IPA,https://www.homebrewersassociation.org/homebrew-recipe/longbrook-ipa/
1393,Jon’s American Lager,https://www.homebrewersassociation.org/homebrew-recipe/jons-american-lager/
1394,Let the Schwarz Be With You!,https://www.homebrewersassociation.org/homebrew-recipe/let-the-schwarz-be-with-you/
