url,src,description,ingredients,directions,addition
https://www.homebrewersassociation.org/homebrew-recipe/if-it-aint-scottish-its-crap/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2008 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Phil Farrell of Cumming, GA, member of the Chicken City Ale Raisers, won a gold medal in Category #9: Scottish and Irish Ale during the 2008 National Homebrew Competition Final Round in Cincinnati, OH. Farrell’s Scottish and Irish Ale was chosen as the best among 234 final round entries in the category.","Ingredients:
24.0 lb (2.72 kg) Golden Promise pale malt
4.0 lb (1.81 kg) 60° L crystal malt
4.0 lb (1.81 kg) Munich malt
2.0 lb (0.9 kg) wheat malt
1.5 lb (0.68 kg) 120° L crystal malt
6.0 oz (170 g) roast barley
3.0 oz (85 g) East Kent Goldings pellet hops, 5% a.a. (mash hop)
0.5 oz (14 g) East Kent Goldings pellet hops, 5% a.a. (30 min)
White Labs WLP028 Edinburgh ale yeast (0.5 gallon starter)
2 Whirlfloc tablets (15 min)
Specifications:
Yield: 11 Gallons (41.64 L)
Original Gravity: 1.096
Final Gravity: 1.018
ABV: 10.24%","Directions:
Mash grains at 153° F (67° C) for 60 minutes. Split batch with first runnings at 1.080 pre-boil.
Primary fermentation for 27 days at 67° F (19° C) in glass.
Secondary fermentation for 30 days at 67° F (19° C) in glass.
Forced CO2 to carbonate (2.3 vol).",
https://www.homebrewersassociation.org/homebrew-recipe/lara-pale-ale-2/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2008 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Richard McLain of Highlands Ranch, CO won a gold medal in Category #10: American Ale during the 2008 National Homebrew Competition Final Round in Cincinnati, OH. McLain’s American Ale was chosen as the best among 430 final round entries in the category.","Ingredients:
20 lb (9.07 kg) Gambrinus pale malt
1.0 lb (0.45 kg) 40° L crystal malt
1.0 lb (0.45 kg) 65° L crystal malt
1.0 oz (28 g) Goldings whole hops, 4.3% a.a. (60 min.)
1.0 oz (28 g) Willamette whole hops, 4.7% a.a. (30 min.)
1.0 oz (28 g) Cascade whole hops, 6% a.a. (10 min.)
1.0 oz (28 g) Cascade whole hops, 6% a.a. (1 min.)
1.0 oz (28 g) Willamette whole hops, 4.7% a.a. (1 min.)
White Labs English ale yeast, 380 mL starter
Specifications:
Yield: 11.5 Gallons (43.53 L)
Original Gravity: 1.051
Final Gravity: 1.012
ABV: 5.12%","Directions:
Mash grain at 152° F (67° C) for 60 minutes.
Primary fermentation for 7 days at 68° F (20° C) in glass.
Secondary fermentation for 21 days at 67° F (19°C) in glass.
Forced CO2 to carbonate.",
https://www.homebrewersassociation.org/homebrew-recipe/nutty-professor-ale/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2008 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Von Bair of Bethany, CT, member of the Underground Brewers Club of Connecticut, won a gold medal in Category #11: English Brown Ale during the 2008 National Homebrew Competition Final Round in Cincinnati, OH. Bair’s English Brown Ale was chosen as the best among 163 final round entries in the category.","Ingredients:
7.5 lb (3.4 kg) Maris Otter pale malt
0.75 lb (340 g) 40° L crystal malt
0.5 lb (227 g) roasted two-row malt
0.16 lb (72 g) 60° L crystal malt
0.13 lb (59 g) Special B malt
0.13 lb (59 g) chocolate malt
0.5 oz (14 g) Northern Brewer whole hops, 8% a.a., (60 min.)
0.25 oz (7 g) Goldings whole hops, 5.2% a.a., (30 min.)
0.25 oz (7 g) Goldings whole hops, 5.2% a.a., (15 min.)
0.25 oz (7 g) Goldings whole hops, 5.2% a.a., (1 min.)
Wyeast No. 1098 British ale yeast (1.75 pint starter)
4.0 oz (113 g) dextrose to prime
1.5 tsp (7.4 mL) gypsum
0.33 tsp (1.6 mL) Epsom salts
1.0 tsp (4.9 mL) Irish Moss
Specifications:
Yield: 4.8 Gallons (18.17 L)
Original Gravity: 1.047
Final Gravity: 1.016
ABV: 4.07%","Directions:
Mash grain at 154° F (67° C) for 90 minutes.
Primary fermentation for 9 days at 68° F (20° C) in glass.",
https://www.homebrewersassociation.org/homebrew-recipe/pauls-robust-porter/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2008 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Paul Gagnon of San Diego, CA, member of the QUAFF, won a gold medal in Category #12: Porter during the 2008 National Homebrew Competition Final Round in Cincinnati, OH. Gagnon’s Porter was chosen as the best among 270 final round entries in the category.","Ingredients:
24.75 lb (11.23 kg) pale malt
3.21 lb (1.46 kg) Vienna malt
3.21 lb (1.46 kg) 40° L crystal malt
1.83 lb (0.83 kg) 350°L chocolate malt
0.92 lb (0.42 kg) black patent malt
1.25 oz (35 g) Magnum pellet hops, 12.9% a.a. (60 min.)
1.5 oz (42 g) Crystal pellet hops, 3.25% a.a. (0 min.)
White Labs WLP001 California ale yeast (2L starter)
Fermaid K yeast nutrient (1 pinch)
Specifications:
Yield: 12 Gallons (45.42 L)
Original Gravity: 1.064
Final Gravity: 1.012
ABV: 6.83%","Directions:
Mash grains at 152° F (67° C) for 60 minutes.
Primary fermentation for 14 days at 68° F (20° C) in glass.
Forced CO2 to carbonate (2.5 vol).",
https://www.homebrewersassociation.org/homebrew-recipe/fostag-stout/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2008 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Mike Feiertag of Cincinnati, OH, member of the Bloatarian Brewing League, won a gold medal in Category #13: Stout during the 2008 National Homebrew Competition Final Round in Cincinnati, OH with the help of Jim Foster. Feiertag’s Stout was chosen as the best among 418 final round entries in the category.","Ingredients:
19.0 lb (8.62 kg) Maris Otter pale malt
2.0 lb (0.9 kg) chocolate malt
2.0 lb (0.9 kg) English roast barley
2.0 lb (0.9 kg) 120° L crystal malt
1.5 lb (0.68 kg) flaked oats
6.0 oz (170 g) Cascade whole hops, 7% a.a. (60 min.)
2.0 oz (57 g) Cascade whole hops, 7% a.a. (10 min.)
White Labs WLP001 California ale yeast
Dextrose to prime
Specifications:
Yield: 10 Gallons (37.85 L)
Original Gravity: 1.06
Final Gravity: 1.014
ABV: 6.04%","Directions:
Mash grains at 154° F (68° C) for 90 minutes.
Primary fermentation for 7 days at 68° F (20° C) in glass.
Secondary fermentation for 3 days at 65° F (18°C) in glass.",
https://www.homebrewersassociation.org/homebrew-recipe/pliny-the-elder-clone/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2008 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Jay Schrade of Crossville, TN, member of the Tennessee Valley Homebrewers/Hillbilly Hoppers, won a gold medal in Category #14: India Pale Ale (IPA) during the 2008 National Homebrew Competition Final Round in Cincinnati, OH. Schrade’s India Pale Ale (IPA) was chosen as the best among 332 final round entries in the category.","Ingredients:
23.0 lb (10.43 kg) Maris Otter pale malt
26.46 lb (12 kg) pale malt
4.26 lb (1.93 kg) dextrose (in boil)
3.5 lb (1.59 kg) dextrin malt
1.2 lb (0.54 kg) 45° L crystal malt
6.21 oz (176 g) Chinook whole hops, 9.46% a.a. (mash hop)
6.21 oz (176 g) Columbus whole hops, 14.1% a.a. (90 min)
3.25 oz (92 g) Chinook whole hops, 31% a.a. (90 min)
3.17 oz (90 g) Warrior whole hops, 15.6% a.a. (90 min)
2.13 oz (60 g) Simcoe whole hops, 12% a.a. (45 min)
1.54 oz (44 g) Simcoe whole hops, 13.6% a.a. (45 min)
3.87 oz (110 g) Columbus whole hops, 15.9% a.a. (30 min)
8.71 oz (247 g) Centennial whole hops, 9.1% a.a. (0 min)
3.87 oz (110 g) Simcoe whole hops, 12% a.a. (0 min)
7.9 oz (224 g) Columbus whole hops, 14.3% a.a. (dry)
4.23 oz (120 g) Centennial whole hops, 9.1% a.a. (dry)
4.76 oz (135 g) Simcoe whole hops, 13.6% a.a. (dry)
Safale VS-05 dry ale yeast (1 packet per carboy)
9.48 oz (269 g) corn sugar per 12.3 gallon carboy to prime
12 Tbs (177 mL) gypsum in mash
4 Whirlfloc tablets (15 min)
Specifications:
Yield: 24 Gallons (90.85)
Original Gravity: 1.07
Final Gravity: 1.012
ABV: 7.61%","Directions:
Mash grains at 152° F (67° C) for 60 minutes.
Primary fermentation for 12 days at 64° F (18° C) in glass.
Secondary fermentation for 7 days at 64° F (18° C) in glass.",
https://www.homebrewersassociation.org/homebrew-recipe/england-weizen/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2008 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Todd Murley of Orono, MN, member of the Saint Paul Homebrewers Club, won a gold medal in Category #15: German Wheat and Rye Beer during the 2008 National Homebrew Competition Final Round in Cincinnati, OH. Murley’s German Wheat and Rye Beer was chosen as the best among 179 final round entries in the category.","Ingredients:
6.0 lb (2.72 kg) wheat malt
4.5 lb (2.04 kg) pils malt
0.52 oz (15 g) Hallertau pellet hops, 4.4% a.a., (60 min.)
White Labs WLP380 Hefeweizen IV ale yeast, 1 L starter
Specifications:
Yield: 5.5 Gallons (20.82 L)
Original Gravity: 1.053
Final Gravity: 1.014
ABV: 5.12%","Directions:
Use a double decoction mash schedule with rests at 122° F (50° C), 142° F (61° C) and 158° C (70° C). Raise to 168° F (76° C) for mash out.
Primary fermentation for 10 days at 68° F (20° C) in glass.
Forced CO2 to carbonate (3.3 vol).",
https://www.homebrewersassociation.org/homebrew-recipe/100-brettanomyces/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2008 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Kevin Cosentino of Raleigh, NC won a gold medal in Category #16: Belgian and French Ale during the 2008 National Homebrew Competition Final Round in Cincinnati, OH. Cosentino’s Belgian and French Ale was chosen as the best among 317 final round entries in the category.","Ingredients:
11.5 lb (5.22 kg) Weyermann pilsner malt
1.0 lb (0.45 kg) Weyermann Vienna malt
1.0 lb (0.45 kg) Weyermann acidulated malt
0.5 lb (227 g) Weyermann malted wheat
2.0 oz (57 g) Hersbrucker pellet hops (60 min.)
0.25 oz (7 g) Styrian Goldings pellet hops (2 min.)
Wyeast B. bruxellensis (3 qt starter)
Wyeast B. lambicus (1 qt starter)
1 tsp diammonium phosphate for yeast nutrient (4.9 mL)
0.75 cup corn sugar per 5 gallons to prime
1 tablet Whirlfloc
Specifications:
Yield: 6 Gallons (22.71 L)
Original Gravity: 1.055
Final Gravity: 1.003
ABV: 6.83%","Directions:
Mash at 148° F (64° C) for 60-90 minutes (until conversion is complete). Mash out at 168° F (76°C) for 15 minutes. After boil, chill to 65 F, and hit it with about 30 seconds of oxygen. Hold beer temperature at 65° F for the rest of fermentation.
Primary fermentation for 45 days at 65° F (18° C) in glass.",
https://www.homebrewersassociation.org/homebrew-recipe/kristens-berliner-weisse/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2008 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Kristen and Orsolya England of St Paul, MN, member of the Saint Paul Homebrewers Club, won a gold medal in Category #17: Sour Ale during the 2008 National Homebrew Competition Final Round in Cincinnati, OH. England’s Sour Ale was chosen as the best among 141 final round entries in the category.","Ingredients:
6.2 lb (2.8 kg) Alföldi fehér nyári buza malt (Hungary)
3.17 oz (90 g) Pustaföldvári hazikomlo hops - mash hop (Hungary)
0.35 oz (10 g) Pannonhalma-Sokoróalja vad szolo yeast (Hungary)
Specifications:
Yield: 5 Gallons (18.93 L)
Original Gravity: 1.033
Final Gravity: 1.01
ABV: 3%
IBU: 10","Directions:
Single decoction mash. No boil. Ferment at 86 F (30 C) for three days in primary. Bottle direct with 294 g sucrose and 15 g Prise de Mousse yeast. No lactic acid added. The longer in the bottle, the more acidic it will get.",
https://www.homebrewersassociation.org/homebrew-recipe/have-a-nice-tripel/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2008 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Robert Ginn of Poulsbo, WA, member of the West Sound Brewers, won a gold medal in Category #18: Belgian Strong Ale during the 2008 National Homebrew Competition Final Round in Cincinnati, OH. Ginn’s Belgian Strong Ale was chosen as the best among 345 final round entries in the category.","Ingredients:
27.0 lb (12.25 kg) Castle Pils malt
3.75 lb (1.7 kg) corn sugar in boil
3.25 oz (92 g) Styrian Goldings whole hops, 4.7% a.a. (90 min.)
2.0 oz (57 g) Saaz whole hops, 3.5% a.a. (30 min.)
2.0 oz (57 g) Saaz whole hops, 3.5% a.a. (2 min.)
Wyeast No. 1214 Belgian ale yeast (2 L starter)
5.6 oz table sugar to prime (159 g)
1.0 tsp Irish moss in boil (4.9 mL)
Specifications:
Yield: 11 Gallons (41.64 L)
Original Gravity: 1.076
Final Gravity: 1.009
ABV: 8.79%","Directions:
Conduct a protein rest at 122° F (50° C) for 30 minutes, then raise temperature to 147° F (64° C) and hold for 90 minutes. Mash out at 160° F (71° C) for 15 minutes.
Primary fermentation for 9 days at 66-72°F (19-22°C) in glass.
Secondary fermentation for 19 days at 70-72°F (21- 22 °C) in glass.",
https://www.homebrewersassociation.org/homebrew-recipe/cheap-leather-jackety-barley-wine/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2008 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Alex Buerckholtz of Asheville, NC, member of the Mountain Ale and Lager Tasters, won a gold medal in Category #19: Strong Ale during the 2008 National Homebrew Competition Final Round in Cincinnati, OH. Buerckholtz’s Strong Ale was chosen as the best among 232 final round entries in the category.","Ingredients:
12.0 lb (5.44 kg) Maris Otter pale malt
6.0 lb (2.72 kg) Munich malt
3.0 lb (1.36 kg) Northwestern Gold dry malt extract (10 min)
2.0 lb (1.36 kg) Vienna malt
1.0 lb (0.9 kg) 40° F crystal malt
2.0 oz (57 g) chocolate malt
2.0 oz (57 g) Warrior plug hops, 18% a.a., (4 hrs)
2.0 oz (57 g) Chinook plug hops, 14% a.a., (90 min)
2.0 oz (57 g) Amarillo plug hops, 10% a.a., (45 min)
2.0 oz (57 g) Simcoe plug hops, 15.7% a.a., (20 min)
2.0 oz (57 g) Cascade plug hops, 7.2% a.a., (10 min)
2.0 oz (57 g) Centennial plug hops, 5.6% a.a., (2 min)
2.0 oz (57 g) Amarillo plug hops, 10% a.a., (dry, 10 days)
2.0 oz (57 g) Centennial plug hops, 10% a.a., (dry, 10 days)
Pisgah Brewery ale yeast slurry
1.25 cups dry malt extract (0.3 liters)
1 tablet White Labs Servomyces yeast nutrient
Specifications:
Yield: 5 Gallons (18.93 L)
Original Gravity: 1.112
Final Gravity: 1.022
ABV: 11.81%","Directions:
Mash grains at 152° F (67° C) for 60 minutes.
Primary Fermentation for 10 days at 70° F (21° C) in glass.
Secondary Fermentation for 30 days at 70° F (21° C) in glass.",
https://www.homebrewersassociation.org/homebrew-recipe/its-all-mine-so-keep-back/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2008 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
John Watson of Southbury, CT, member of the Underground Brewers Club of Connecticut, won a gold medal in Category #20: Fruit Beer during the 2008 National Homebrew Competition Final Round in Cincinnati, OH. Watson’s Fruit Beer was chosen as the best among 114 final round entries in the category.","Ingredients:
9.0 lb (4.5 kg) Weyermann wheat malt
11.0 lb (4.99 kg) Durst pils malt
5.0 lb (2.27 kg) sour cherries
1.0 oz (28 g) Hallertau whole hops, 3% a.a. (30 min.)
Wyeast No. 3191 Berliner Weisse ale yeast blend (500 mL starter)
Specifications:
Yield: 10 Gallons (37.84 L)
Original Gravity: 1.034
Final Gravity: 1.01
ABV: 3.15%","Directions:
Mash in at 150° F (60° C) and hold for 60 minutes. Rack fermented beer on to cherries.
Primary fermentation for 15 days at 70° F (20° C) in glass.
Secondary Fermentation for 10 days at 70° F (20°C) in glass.
Tertiary Fermentation for 30 days on fruit at 70° F (20°C) in glass.
Forced CO2 to carbonate (3 vol).",
